CustomerID,Age,Annual_Income,Income_Score,Membership_Years,Category,City,Rating,Days_Since_Last_Purchase,Purchase_Amount,Customer_LTV
1602,58.0,73056.61,72.53,4.0,Apparel,Lahore,5.0,290.0,2112.11,6933.44
1603,56.0,74184.38,72.96,4.0,Groceries,Lahore,,200.0,2059.35,6318.74
1604,24.0,35949.24,35.86,2.0,Electronics,Islamabad,3.4,197.0,744.94,2222.8
1605,60.0,83803.09,84.06,13.0,Groceries,Karachi,4.9,295.0,2546.36,9010.05
1606,45.0,47395.34,46.56,5.0,Home,Lahore,4.3,275.0,1495.13,5541.36
1607,34.0,78922.87,79.98,6.0,Apparel,Karachi,2.8,364.0,1783.51,6820.59
1608,44.0,64765.95,62.86,5.0,Groceries,Lahore,2.8,309.0,1218.09,3637.89
1609,68.0,34719.48,32.8,14.0,Home,Faisalabad,4.1,248.0,1000.3,5557.82
1610,62.0,58043.65,58.78,5.0,Electronics,Lahore,3.5,367.0,1696.01,5049.88
1611,61.0,73038.0,70.7,5.0,Groceries,Islamabad,3.7,40.0,1643.9,5965.27
1612,42.0,78485.24,79.94,4.0,Electronics,Islamabad,,305.0,1311.23,4509.35
1613,58.0,,61.87,4.0,Beauty,Lahore,4.4,156.0,724.02,4281.66
1614,38.0,98699.14,95.04,1.0,Apparel,Lahore,4.9,173.0,2346.72,6669.33
1615,53.0,87165.24,87.38,9.0,Apparel,Lahore,2.0,312.0,1884.59,7076.02
1616,51.0,59353.61,55.98,0.0,,Islamabad,3.9,109.0,1319.23,4376.89
1617,,,82.89,3.0,Electronics,Karachi,4.3,353.0,2245.94,6180.71
1618,,107543.46,107.05,3.0,,Karachi,2.3,199.0,1747.3,5835.4
1619,21.0,108130.66,111.83,4.0,Groceries,Islamabad,3.1,139.0,2304.56,7229.44
1620,25.0,37984.0,40.13,11.0,Beauty,Islamabad,2.9,131.0,1131.4,4447.29
1621,40.0,44616.27,42.49,8.0,Home,Karachi,3.7,168.0,1364.22,4704.93
1622,42.0,97668.21,93.63,14.0,Groceries,Karachi,5.0,377.0,3009.03,11488.87
1623,26.0,41717.82,40.21,5.0,Apparel,Islamabad,5.0,41.0,502.58,1944.79
1624,39.0,,33.46,13.0,Beauty,Lahore,3.0,203.0,1466.0,6427.17
1625,49.0,54303.73,57.96,0.0,Groceries,Islamabad,,334.0,1498.68,4541.41
1626,30.0,74244.99,74.22,7.0,Apparel,Lahore,4.2,188.0,1690.35,4900.74
1627,35.0,62747.27,64.61,11.0,Beauty,Lahore,,226.0,1639.97,6792.73
1628,37.0,50687.6,50.12,7.0,Electronics,Islamabad,4.1,139.0,1461.13,4078.89
1629,44.0,,49.81,13.0,Home,Lahore,4.0,54.0,1661.27,7107.32
1630,37.0,,49.26,4.0,Electronics,Lahore,5.0,255.0,1379.51,4136.31
1631,56.0,45650.79,47.86,0.0,Apparel,Lahore,4.7,367.0,1137.53,3307.03
1632,35.0,115195.92,115.82,11.0,,Karachi,2.7,208.0,2351.13,7644.36
1633,40.0,71545.24,69.43,1.0,Apparel,Islamabad,4.4,172.0,1867.01,5630.88
1634,37.0,84508.7,87.75,11.0,Groceries,Lahore,4.5,51.0,2596.89,9728.87
1635,27.0,54240.3,53.65,11.0,Apparel,Lahore,4.0,377.0,1599.24,5544.93
1636,53.0,60908.95,60.0,12.0,Electronics,Karachi,4.7,347.0,1100.52,4674.66
1637,30.0,49301.81,43.64,7.0,Electronics,Faisalabad,3.9,360.0,1220.14,4957.06
1638,33.0,15000.0,16.27,13.0,Groceries,Lahore,3.9,143.0,897.76,4728.09
1639,59.0,34683.8,34.89,2.0,Apparel,Faisalabad,3.8,250.0,315.84,-510.91
1640,67.0,25166.39,25.37,6.0,Groceries,Islamabad,1.9,173.0,599.27,4262.16
1641,52.0,15504.76,14.7,1.0,Electronics,Lahore,3.6,93.0,50.0,852.89
1642,65.0,38702.1,37.55,11.0,Home,Islamabad,3.1,82.0,1456.96,6236.96
1643,62.0,94149.02,93.41,10.0,Groceries,Karachi,2.6,153.0,2349.36,8200.06
1644,43.0,64022.4,64.95,12.0,Groceries,Karachi,5.0,221.0,1102.13,3711.27
1645,58.0,,94.67,11.0,Groceries,Karachi,4.2,48.0,2448.43,9244.78
1646,35.0,74041.62,73.58,4.0,Electronics,Islamabad,3.7,280.0,1618.23,4933.84
1647,41.0,82216.29,84.11,1.0,Apparel,Islamabad,,183.0,1890.89,6134.53
1648,45.0,45180.27,45.02,13.0,Groceries,Islamabad,4.0,352.0,1266.99,5394.24
1649,67.0,76526.92,75.52,7.0,Electronics,Faisalabad,4.6,111.0,1489.95,5730.58
1650,62.0,,81.43,1.0,Beauty,Karachi,3.0,20.0,1352.3,3721.07
1651,43.0,52313.76,49.59,13.0,Home,Islamabad,3.7,124.0,1351.01,6542.17
1652,51.0,77309.89,77.78,14.0,Apparel,Islamabad,4.5,389.0,2113.73,7206.72
1653,28.0,,74.37,6.0,Home,Lahore,2.0,128.0,1848.31,8091.79
1654,59.0,52909.84,50.85,11.0,Beauty,Lahore,3.6,281.0,1421.91,7524.23
1655,46.0,40299.09,36.26,0.0,Groceries,Karachi,3.3,337.0,636.65,3300.78
1656,45.0,38949.18,38.6,1.0,Apparel,Islamabad,,113.0,678.42,3255.92
1657,57.0,66903.12,70.12,4.0,Apparel,Lahore,3.2,257.0,2501.15,7454.27
1658,50.0,,71.96,9.0,,Islamabad,3.8,81.0,1495.59,6744.15
1659,21.0,,48.85,2.0,Electronics,Lahore,5.0,144.0,808.1,2718.95
1660,32.0,65584.88,70.29,0.0,Electronics,Lahore,3.4,118.0,2629.24,5986.13
1661,27.0,,78.36,10.0,Apparel,Karachi,4.0,268.0,2119.44,8776.68
1662,56.0,78600.2,77.07,11.0,Home,Lahore,5.0,350.0,1460.01,6989.09
1663,19.0,99141.36,97.89,11.0,Home,Islamabad,3.2,100.0,2759.9,9516.09
1664,28.0,93093.58,93.09,11.0,Groceries,Lahore,5.0,116.0,1937.86,6445.44
1665,,,41.71,12.0,Electronics,Faisalabad,3.7,328.0,1703.06,6018.41
1666,54.0,,100.92,9.0,,Lahore,,185.0,2316.39,6704.45
1667,44.0,53318.52,55.29,7.0,Groceries,Faisalabad,4.4,205.0,1170.45,5265.37
1668,62.0,87987.2,90.04,12.0,Beauty,Karachi,4.0,282.0,2883.41,8605.75
1669,65.0,,63.2,5.0,Home,Lahore,3.6,55.0,1756.47,6035.6
1670,24.0,,54.3,1.0,Beauty,Lahore,3.1,348.0,1547.85,3904.0
1671,67.0,,24.3,11.0,Home,Lahore,3.8,146.0,1118.58,3557.39
1672,49.0,61225.58,62.42,4.0,Beauty,Karachi,4.5,263.0,1206.73,4419.76
1673,51.0,30693.57,32.98,14.0,Groceries,Islamabad,3.7,172.0,1418.41,5685.92
1674,22.0,86280.58,91.68,6.0,Electronics,Karachi,3.4,301.0,2449.3,8556.61
1675,50.0,,97.44,12.0,Electronics,Karachi,3.5,244.0,2501.28,8022.81
1676,55.0,47467.96,46.64,0.0,Groceries,Karachi,4.6,69.0,1670.02,4043.88
1677,48.0,71643.36,72.82,9.0,Groceries,Karachi,,75.0,2133.06,5488.97
1678,22.0,,47.68,6.0,Electronics,Karachi,,350.0,1305.62,2906.99
1679,45.0,51173.34,50.89,6.0,Beauty,Karachi,3.1,207.0,1364.06,6260.44
1680,66.0,82038.88,81.21,3.0,,Islamabad,4.0,110.0,1815.67,7476.44
1681,55.0,64152.16,58.91,14.0,Beauty,Faisalabad,,57.0,1342.55,6172.08
1682,25.0,103272.26,103.52,5.0,Home,Lahore,4.7,51.0,2229.42,6697.21
1683,67.0,54390.89,54.03,12.0,Apparel,Lahore,2.6,367.0,1656.29,6245.87
1684,,,89.53,6.0,Apparel,Lahore,3.5,390.0,1813.27,7001.89
1685,26.0,67143.1,67.15,0.0,Groceries,Karachi,,157.0,1477.93,3954.74
1686,59.0,82507.12,80.0,13.0,Apparel,Lahore,3.5,80.0,2178.67,8411.85
1687,39.0,,54.65,2.0,Electronics,Faisalabad,5.0,167.0,1492.73,4573.25
1688,48.0,63909.71,59.73,4.0,Beauty,Karachi,2.4,54.0,1703.44,5042.65
1689,41.0,62459.02,60.04,12.0,Groceries,Karachi,2.2,219.0,1796.04,6493.74
1690,58.0,46606.74,47.88,13.0,Groceries,Islamabad,3.0,250.0,905.25,4913.85
1691,69.0,79565.79,79.07,13.0,Apparel,Lahore,,394.0,2827.6,9033.15
1692,59.0,,81.15,6.0,Apparel,Islamabad,4.3,127.0,1769.35,6477.81
1693,66.0,78058.2,74.12,11.0,Groceries,Lahore,4.1,79.0,1968.81,6975.34
1694,67.0,,98.33,4.0,Apparel,Karachi,4.8,53.0,1999.26,6688.18
1695,22.0,,95.93,11.0,Electronics,Faisalabad,2.1,150.0,2182.35,9181.9
1696,31.0,,58.66,7.0,Apparel,Islamabad,4.8,240.0,2032.65,6564.58
1697,55.0,73207.15,74.55,0.0,Groceries,Islamabad,3.4,26.0,2018.56,6514.31
1698,48.0,,52.57,6.0,Groceries,Lahore,4.4,303.0,1443.37,3587.61
1699,20.0,65513.82,68.6,7.0,Electronics,Islamabad,,184.0,1547.28,5197.05
1700,22.0,,51.07,3.0,Groceries,Karachi,,317.0,1403.76,4499.61
1701,45.0,,103.31,5.0,Groceries,Karachi,3.9,185.0,2242.35,8900.96
1702,50.0,73001.36,70.91,7.0,Groceries,Lahore,4.7,62.0,1663.94,4371.9
1703,26.0,,58.04,0.0,Electronics,Lahore,2.3,8.0,1339.31,3873.34
1704,26.0,,92.77,2.0,Electronics,Karachi,,222.0,1728.73,6699.77
1705,24.0,17246.46,14.24,11.0,Groceries,Lahore,2.7,215.0,885.83,3409.02
1706,47.0,20689.74,21.84,5.0,Electronics,Islamabad,4.2,325.0,695.48,2525.33
1707,18.0,82508.45,82.71,9.0,Apparel,Islamabad,4.4,350.0,2251.34,8068.83
1708,47.0,66330.31,68.47,8.0,Beauty,Faisalabad,4.9,64.0,1398.95,5508.28
1709,42.0,70509.82,70.39,8.0,Groceries,Lahore,3.2,125.0,2014.25,8193.34
1710,42.0,,35.93,6.0,Beauty,Faisalabad,4.5,83.0,593.86,3101.62
1711,53.0,64488.86,65.51,7.0,Electronics,Lahore,4.9,42.0,1340.75,6108.98
1712,45.0,,107.75,12.0,Electronics,Karachi,2.2,0.0,2449.97,8727.69
1713,55.0,83132.39,81.72,14.0,Apparel,Islamabad,4.3,32.0,1793.83,6823.48
1714,57.0,,69.68,3.0,Home,Lahore,4.6,209.0,1900.94,5709.11
1715,65.0,55340.81,55.28,10.0,Home,Lahore,,60.0,1119.2,3924.13
1716,59.0,56319.4,55.5,14.0,,Lahore,2.6,77.0,1406.82,6567.05
1717,44.0,18157.65,17.99,0.0,,Karachi,4.5,47.0,865.32,2036.17
1718,43.0,70668.09,73.86,11.0,Groceries,Islamabad,,289.0,1625.13,5882.07
1719,30.0,,82.71,7.0,Groceries,Lahore,3.5,254.0,1876.76,6976.83
1720,49.0,30336.37,29.39,14.0,,Lahore,3.7,384.0,761.92,3393.19
1721,25.0,,47.03,8.0,Beauty,Karachi,,44.0,1662.16,6476.29
1722,66.0,39535.78,39.45,12.0,Electronics,Lahore,3.1,83.0,1609.41,5836.21
1723,61.0,43762.27,45.08,2.0,,Islamabad,3.1,182.0,1250.82,4791.95
1724,,66176.6,67.85,2.0,Apparel,Faisalabad,,259.0,1618.54,4693.93
1725,58.0,19143.15,19.36,13.0,Apparel,Islamabad,4.6,52.0,932.3,4977.71
1726,24.0,,80.43,7.0,Apparel,Islamabad,5.0,84.0,1640.53,6080.11
1727,55.0,,83.05,8.0,Home,Karachi,2.3,168.0,1625.71,6675.24
1728,22.0,59475.74,61.7,2.0,Electronics,Islamabad,4.0,7.0,1785.48,5446.41
1729,43.0,15000.0,16.97,3.0,Electronics,Lahore,2.7,158.0,725.92,1084.08
1730,52.0,,46.22,12.0,Apparel,Lahore,4.6,303.0,1064.25,5698.45
1731,55.0,92123.84,91.78,4.0,Groceries,Karachi,2.9,210.0,2018.41,6497.12
1732,39.0,15000.0,12.35,8.0,Electronics,Lahore,3.1,173.0,499.95,3231.49
1733,65.0,57354.48,58.68,4.0,Electronics,Islamabad,3.2,195.0,855.81,3865.27
1734,58.0,39039.98,40.6,3.0,Groceries,Karachi,,378.0,971.86,2651.41
1735,28.0,82700.55,85.84,2.0,Electronics,Faisalabad,4.0,208.0,1567.81,4314.69
1736,52.0,50147.49,52.71,13.0,Electronics,Lahore,4.1,213.0,1141.94,5830.61
1737,55.0,73886.99,77.78,14.0,,Karachi,3.7,372.0,1446.09,6211.5
1738,35.0,77440.13,78.68,1.0,Groceries,Islamabad,,62.0,963.28,4081.74
1739,56.0,,105.85,5.0,Beauty,Lahore,4.4,38.0,2159.37,7059.83
1740,64.0,60535.28,57.77,8.0,Beauty,Karachi,,179.0,1496.67,6365.76
1741,60.0,,73.89,5.0,Electronics,Karachi,4.7,127.0,1315.34,5109.72
1742,57.0,32328.78,31.22,10.0,Apparel,Faisalabad,3.1,81.0,1306.87,5320.84
1743,50.0,91189.1,91.61,3.0,Apparel,Islamabad,2.3,47.0,1917.56,5856.58
1744,32.0,48268.81,48.38,0.0,Apparel,Lahore,3.7,351.0,1196.13,3658.96
1745,59.0,52663.41,53.61,5.0,Electronics,Karachi,4.9,245.0,1180.1,5181.17
1746,36.0,64510.55,64.32,8.0,Electronics,Karachi,3.8,276.0,1295.36,5040.13
1747,45.0,,32.49,2.0,Electronics,Lahore,3.5,47.0,737.98,2876.05
1748,34.0,70032.94,64.59,12.0,Apparel,Karachi,2.9,136.0,1375.59,5976.39
1749,34.0,86284.26,86.66,0.0,Beauty,Lahore,5.0,248.0,1941.46,5816.18
1750,26.0,,73.85,1.0,,Lahore,2.8,211.0,1094.03,4978.25
1751,67.0,30044.25,33.78,7.0,Apparel,Karachi,3.0,277.0,1248.18,5432.28
1752,25.0,62276.2,63.74,7.0,Beauty,Lahore,4.2,267.0,1390.14,5211.64
1753,22.0,81324.64,84.69,4.0,Apparel,Karachi,2.0,165.0,2211.51,7113.58
1754,66.0,,24.02,3.0,Electronics,Lahore,4.8,313.0,144.64,486.95
1755,46.0,41355.15,41.36,1.0,Home,Islamabad,4.3,103.0,596.0,1915.17
1756,40.0,84283.96,85.34,9.0,,Lahore,4.5,32.0,2198.05,7935.48
1757,56.0,70942.1,70.94,5.0,,Islamabad,,365.0,2087.04,7357.51
1758,37.0,74063.37,72.5,1.0,Groceries,Lahore,3.6,9.0,2187.91,6959.79
1759,24.0,105908.89,104.88,5.0,Beauty,Karachi,,113.0,2334.72,6758.48
1760,55.0,75308.16,73.08,14.0,Groceries,Lahore,,45.0,2801.26,10637.82
1761,27.0,79473.54,80.53,3.0,,Lahore,2.8,92.0,1593.6,5157.72
1762,46.0,124636.4,124.66,13.0,Electronics,Karachi,4.1,157.0,3452.24,11037.37
1763,67.0,,59.58,3.0,Electronics,Islamabad,4.4,51.0,949.05,4494.7
1764,66.0,,46.31,2.0,Electronics,Faisalabad,5.0,186.0,1197.01,4937.61
1765,36.0,74411.52,75.42,3.0,Apparel,Lahore,4.0,370.0,671.55,3083.99
1766,58.0,74657.8,76.22,4.0,Home,Lahore,4.5,54.0,1204.52,4924.91
1767,49.0,53412.26,51.15,1.0,Electronics,Islamabad,3.4,370.0,1294.92,4535.38
1768,42.0,42287.27,39.71,8.0,Groceries,Karachi,3.3,164.0,640.77,4341.42
1769,25.0,115816.58,117.73,5.0,Electronics,Lahore,4.1,236.0,2687.11,9208.4
1770,37.0,,69.44,10.0,Electronics,Islamabad,,176.0,2206.39,6675.73
1771,51.0,48889.72,49.98,7.0,Apparel,Karachi,3.9,126.0,1057.27,5789.92
1772,69.0,85150.47,88.38,6.0,Apparel,Karachi,2.7,43.0,1555.43,6492.61
1773,18.0,62598.81,65.84,7.0,Apparel,Lahore,2.9,237.0,1342.3,4624.12
1774,55.0,59436.61,60.91,2.0,Groceries,Karachi,4.3,366.0,882.41,2276.69
1775,62.0,,78.79,10.0,Apparel,Lahore,,208.0,1906.91,7444.83
1776,67.0,36578.59,41.08,1.0,Electronics,Islamabad,2.8,239.0,812.41,2324.2
1777,40.0,72757.8,68.09,10.0,Electronics,Lahore,4.3,257.0,1732.75,6823.45
1778,24.0,,106.16,14.0,Beauty,Islamabad,3.2,155.0,3371.44,12194.18
1779,32.0,75255.91,76.95,11.0,Home,Islamabad,3.7,48.0,1657.36,6092.81
1780,62.0,56723.33,56.05,6.0,Beauty,Islamabad,5.0,202.0,1931.04,5401.95
1781,63.0,53843.68,56.32,4.0,Beauty,Lahore,4.4,347.0,820.38,3498.04
1782,51.0,55972.52,55.89,13.0,Apparel,Lahore,4.4,125.0,1668.56,6254.41
1783,24.0,59412.82,59.68,3.0,Beauty,Karachi,5.0,348.0,1781.5,5614.75
1784,240.0,,56.14,7.0,Groceries,Karachi,3.1,341.0,1866.31,5208.0
1785,42.0,85158.85,84.11,11.0,Electronics,Faisalabad,,97.0,1975.07,7237.52
1786,48.0,26869.4,25.78,13.0,Electronics,Lahore,3.1,230.0,1279.42,5989.21
1787,19.0,83964.0,84.51,13.0,Electronics,Islamabad,,299.0,2367.75,9193.76
1788,53.0,,55.1,1.0,Electronics,Lahore,1.6,197.0,956.96,2478.18
1789,46.0,73292.85,75.2,13.0,Groceries,Lahore,3.5,279.0,2232.24,7328.92
1790,18.0,40206.27,41.51,1.0,Apparel,Lahore,,364.0,1589.12,4537.47
1791,22.0,94229.88,96.43,8.0,Home,Islamabad,4.4,250.0,2393.28,8574.33
1792,41.0,92403.97,90.15,13.0,Apparel,Lahore,4.0,335.0,2594.62,9684.73
1793,55.0,,82.71,9.0,Electronics,Lahore,3.2,320.0,2351.08,7679.08
1794,60.0,,31.67,14.0,Apparel,Islamabad,4.2,325.0,609.12,4177.81
1795,40.0,83240.66,89.04,5.0,Groceries,Karachi,4.4,340.0,2048.9,7906.54
1796,33.0,73906.81,76.44,4.0,Electronics,Lahore,,90.0,1231.43,4581.76
1797,68.0,29684.03,28.58,4.0,Groceries,Lahore,3.3,7.0,517.73,884.65
1798,41.0,64465.46,65.31,5.0,Groceries,Karachi,1.7,61.0,2354.09,7442.44
1799,34.0,73019.76,74.47,10.0,Groceries,Lahore,2.7,99.0,1759.09,8263.09
1800,41.0,77233.66,74.5,6.0,Home,Lahore,,276.0,1488.6,4363.92
1801,18.0,68899.75,71.64,11.0,Home,Karachi,3.8,203.0,2279.03,8060.35
1802,33.0,71407.09,71.07,6.0,,Lahore,2.8,187.0,1289.07,4655.68
1803,44.0,97419.45,97.24,4.0,Electronics,Karachi,,3.0,1929.42,6474.45
1804,65.0,,92.02,2.0,Home,Lahore,2.6,273.0,2419.08,7422.83
1805,56.0,,17.29,8.0,Apparel,Lahore,,145.0,637.11,3854.75
1806,58.0,58016.35,56.51,13.0,,Lahore,4.1,304.0,1055.69,5237.22
1807,46.0,61377.68,57.96,12.0,Apparel,Lahore,,45.0,1925.15,8248.46
1808,23.0,26453.83,27.1,3.0,Groceries,Lahore,3.7,118.0,490.49,1846.64
1809,38.0,,62.98,7.0,,Lahore,2.3,21.0,2237.38,7034.06
1810,69.0,92472.67,91.87,10.0,Electronics,Faisalabad,3.1,113.0,2006.98,6906.83
1811,20.0,41095.51,43.47,9.0,Groceries,Islamabad,3.3,369.0,1602.4,4313.29
1812,63.0,,73.56,1.0,,Lahore,3.3,196.0,2198.3,6590.38
1813,53.0,44851.88,46.94,8.0,Electronics,Karachi,3.8,175.0,876.66,5483.37
1814,32.0,50217.94,51.46,0.0,Electronics,Karachi,5.0,109.0,927.07,3186.44
1815,58.0,97502.66,102.32,1.0,Beauty,Islamabad,4.4,105.0,2145.5,7038.17
1816,61.0,53063.73,51.89,9.0,Groceries,Lahore,2.8,266.0,11066.15528613438,4246.06
1817,20.0,75168.67,75.96,1.0,Groceries,Lahore,,394.0,1651.49,4834.94
1818,23.0,,22.96,5.0,Groceries,Lahore,4.3,298.0,586.7,3242.8
1819,52.0,105970.99,107.88,8.0,Home,Lahore,3.0,294.0,2341.39,9720.14
1820,69.0,78258.35,78.14,9.0,Apparel,Lahore,4.5,188.0,1944.74,8184.79
1821,19.0,60985.0,64.42,6.0,Beauty,Islamabad,3.6,39.0,1488.21,5874.57
1822,52.0,,76.6,1.0,Groceries,Faisalabad,2.4,289.0,1658.79,5101.72
1823,25.0,33983.97,36.8,11.0,Electronics,Lahore,4.1,323.0,880.15,4357.99
1824,51.0,91015.68,92.2,14.0,,Karachi,3.9,204.0,2158.24,7802.95
1825,50.0,57872.33,57.81,13.0,Groceries,Lahore,3.5,36.0,1630.01,5445.21
1826,22.0,,61.6,11.0,Home,Karachi,3.7,285.0,1632.31,5434.44
1827,53.0,54183.58,54.71,6.0,Home,Karachi,3.1,368.0,1148.13,4352.0
1828,64.0,,52.94,13.0,Groceries,Lahore,4.2,89.0,1694.09,6473.89
1829,62.0,80282.75,79.87,7.0,Beauty,Islamabad,,63.0,1159.75,3576.65
1830,19.0,70629.95,69.23,2.0,Apparel,Faisalabad,3.8,295.0,1200.41,3977.47
1831,30.0,,78.67,12.0,Groceries,Karachi,4.0,132.0,1954.8,7225.64
1832,30.0,,61.44,4.0,Groceries,Karachi,2.7,286.0,1113.68,3093.99
1833,,76290.4,77.97,14.0,Electronics,Karachi,2.9,281.0,2737.49,9410.49
1834,25.0,55785.33,53.32,5.0,Home,Lahore,1.7,106.0,1323.25,4359.22
1835,62.0,114054.1,113.62,13.0,,Lahore,4.2,16.0,2871.79,9776.71
1836,58.0,30505.53,31.8,8.0,Groceries,Karachi,2.6,222.0,736.82,4088.44
1837,60.0,,94.42,7.0,Apparel,Lahore,3.8,163.0,2128.5,5776.33
1838,28.0,95093.96,91.54,4.0,Electronics,Islamabad,4.0,342.0,1575.78,3901.75
1839,18.0,46252.51,46.07,12.0,Electronics,Karachi,4.2,143.0,1337.12,5607.95
1840,65.0,114044.02,114.96,0.0,Apparel,Karachi,2.6,99.0,1906.08,5982.54
1841,33.0,86900.79,87.0,7.0,Electronics,Lahore,,344.0,1907.05,7010.01
1842,52.0,86365.06,89.05,5.0,Groceries,Faisalabad,5.0,294.0,903.33,3440.8
1843,65.0,,63.97,8.0,Groceries,Lahore,5.0,247.0,1181.13,4074.65
1844,19.0,60221.02,56.12,3.0,Electronics,Lahore,4.6,381.0,1909.99,5821.33
1845,18.0,,62.01,9.0,Electronics,Lahore,4.0,313.0,1900.02,6350.72
1846,,,72.52,5.0,,Karachi,2.8,346.0,2199.45,8225.4
1847,26.0,95826.1,92.31,2.0,Beauty,Faisalabad,4.3,319.0,2551.61,7377.9
1848,20.0,,68.67,2.0,Electronics,Lahore,3.6,160.0,1728.97,5269.77
1849,60.0,44948.24,47.41,10.0,Beauty,Faisalabad,4.2,24.0,1117.82,6724.37
1850,49.0,83137.4,80.61,3.0,Apparel,Lahore,3.1,242.0,1367.85,4545.19
1851,68.0,85265.32,89.94,4.0,Apparel,Karachi,3.5,305.0,2324.0,7707.58
1852,59.0,79402.51,77.73,9.0,Apparel,Lahore,3.8,396.0,1973.88,7595.77
1853,68.0,81400.98,81.58,4.0,Apparel,Karachi,3.9,272.0,2785.63,8963.21
1854,30.0,59039.58,56.6,5.0,,Karachi,4.1,227.0,1234.75,4658.86
1855,32.0,44562.24,44.65,3.0,Groceries,Karachi,3.2,230.0,1800.4,5551.7
1856,62.0,45899.74,45.63,5.0,Groceries,Lahore,,46.0,1055.28,3927.46
1857,30.0,,26.04,10.0,Groceries,Islamabad,5.0,2.0,1514.82,5116.45
1858,20.0,70212.87,75.86,8.0,Electronics,Faisalabad,5.0,18.0,2402.93,8169.87
1859,52.0,,62.17,14.0,Apparel,Karachi,4.1,361.0,1414.1,7889.81
1860,59.0,55320.27,54.33,11.0,Electronics,Karachi,,316.0,1352.41,6552.77
1861,68.0,15000.0,16.94,0.0,Groceries,Islamabad,3.0,104.0,50.0,518.13
1862,660.0,,41.19,5.0,Electronics,Lahore,4.2,169.0,459.2,2958.25
1863,24.0,,91.91,4.0,Electronics,Islamabad,4.9,193.0,2220.0,6351.24
1864,58.0,50378.23,47.98,8.0,Apparel,Lahore,,98.0,1248.91,4617.65
1865,61.0,72933.02,73.36,3.0,,Islamabad,3.6,169.0,1599.61,5936.64
1866,54.0,,30.64,14.0,Groceries,Lahore,3.9,139.0,1470.59,7310.26
1867,60.0,,98.45,4.0,,Lahore,4.5,277.0,1350.08,4325.02
1868,61.0,61831.39,58.56,7.0,Groceries,Karachi,3.4,302.0,2031.33,6359.77
1869,41.0,,69.77,1.0,Groceries,Karachi,2.3,39.0,1327.98,5928.86
1870,20.0,116167.16,116.16,13.0,,Islamabad,4.3,186.0,3056.3,10829.43
1871,41.0,98361.68,99.25,13.0,Apparel,Faisalabad,4.7,396.0,2735.52,11231.11
1872,28.0,58255.56,57.73,11.0,Groceries,Lahore,3.6,347.0,2153.43,7781.62
1873,23.0,51949.16,54.99,5.0,Groceries,Lahore,4.1,317.0,1197.04,4459.04
1874,24.0,,59.28,0.0,Beauty,Lahore,3.3,293.0,307.31,1102.26
1875,54.0,76217.76,77.51,10.0,Home,Karachi,2.9,1.0,1947.21,7884.25
1876,44.0,62685.07,60.23,6.0,Groceries,Karachi,4.6,389.0,1573.98,6548.02
1877,46.0,56304.63,59.7,14.0,Groceries,Islamabad,4.0,294.0,1272.39,5016.02
1878,56.0,97277.99,95.67,10.0,Electronics,Islamabad,4.1,355.0,2404.56,8202.22
1879,46.0,62487.38,65.96,8.0,Beauty,Lahore,5.0,363.0,1425.34,6120.29
1880,50.0,115590.96,119.64,14.0,Groceries,Karachi,,101.0,2334.72,8989.07
1881,22.0,,68.02,12.0,Groceries,Karachi,3.2,5.0,2088.52,7296.56
1882,62.0,,106.34,6.0,Beauty,Karachi,3.8,263.0,24340.06422597873,8000.53
1883,41.0,,66.7,0.0,Apparel,Lahore,3.2,183.0,1294.67,4848.05
1884,26.0,,85.8,1.0,Electronics,Lahore,,8.0,1578.67,4598.81
1885,60.0,49058.56,51.26,6.0,Electronics,Karachi,,108.0,1715.36,5848.88
1886,56.0,46217.3,48.07,8.0,Electronics,Lahore,2.8,396.0,1227.98,3765.34
1887,20.0,75113.53,72.67,0.0,Apparel,Islamabad,3.8,145.0,1533.91,3869.53
1888,28.0,86748.17,86.16,1.0,Electronics,Lahore,3.9,104.0,1598.71,5113.59
1889,18.0,65885.64,60.81,10.0,Beauty,Karachi,,261.0,1902.86,6941.13
1890,32.0,36699.35,37.53,11.0,Beauty,Karachi,4.1,265.0,1713.71,5527.77
1891,23.0,35074.32,31.31,0.0,Groceries,Islamabad,4.1,132.0,960.63,2179.54
1892,54.0,33603.0,35.86,7.0,Apparel,Lahore,4.0,339.0,1226.81,3601.02
1893,45.0,,28.48,1.0,Groceries,Lahore,3.5,232.0,804.74,2787.02
1894,68.0,67408.68,66.46,10.0,,Lahore,3.1,64.0,1196.08,3590.18
1895,56.0,89750.97,90.79,12.0,Apparel,Karachi,4.0,129.0,1924.57,6699.67
1896,49.0,64704.85,64.27,13.0,Electronics,Lahore,3.4,339.0,1732.1,5436.95
1897,,15270.88,15.75,8.0,,Islamabad,5.0,35.0,335.07,2525.6
1898,20.0,60803.27,58.51,9.0,Groceries,Lahore,4.9,4.0,1150.25,3391.47
1899,21.0,61418.42,62.66,13.0,Electronics,Lahore,4.3,262.0,999.5,5088.32
1900,50.0,111111.97,107.83,9.0,Groceries,Karachi,4.0,176.0,2043.63,8881.81
1901,18.0,32942.97,29.28,6.0,Apparel,Islamabad,3.6,101.0,796.25,4558.8
1902,20.0,56405.09,56.16,11.0,Home,Islamabad,2.6,188.0,1540.33,4620.15
1903,29.0,,102.11,8.0,Apparel,Islamabad,3.5,73.0,2053.35,7597.39
